ZIP,LAT,LNG
77088,29.881487, -95.452619
77089,29.586959, -95.225601
77090,30.008240, -95.438996
77091,29.853067, -95.435966
77092,29.830024, -95.474409
77093,29.863400, -95.341409
77094,29.769285, -95.681292
77095,29.909513, -95.651476
77096,29.675339, -95.479372
77098,29.734813, -95.416098
77099,29.670869, -95.585990
77201,29.766003, -95.364364
77301,30.307375, -95.438548
77302,30.222077, -95.338869
77303,30.377952, -95.377140
77304,30.327760, -95.516045
77306,30.285840, -95.312397
77316,30.306163, -95.686390
77318,30.438807, -95.533229
77320,30.804668, -95.550872
77326,30.504882, -94.817018
77327,30.318169, -94.915716
77328,30.392374, -95.191181
77331,30.633963, -95.161912
77334,30.781834, -95.373441
77335,30.574473, -94.911179
77336,30.063168, -95.098858
77338,30.017301, -95.286217
77339,30.046777, -95.221022
77340,30.640200, -95.538432
77342,30.740381, -95.555832
77345,30.053105, -95.157943
77346,29.994499, -95.177499
77350,30.824427, -94.833454
77351,30.717792, -94.817231
77354,30.216858, -95.647214
77355,30.156257, -95.749260
77356,30.465662, -95.729888
77357,30.161065, -95.189809
77358,30.558321, -95.436252
77359,30.751892, -95.301591
77360,30.846249, -95.117513
77362,30.160534, -95.669154
77363,30.316397, -95.849990
77364,30.773047, -95.215467
77365,30.106737, -95.297150
77367,30.857073, -95.397796
77368,30.443806, -94.822546
77369,30.421815, -94.735330
77371,30.483532, -94.989562
77372,30.238010, -95.164460
77373,30.062169, -95.383966
77374,30.396003, -94.623750
77375,30.094886, -95.585830
77376,30.443771, -94.663769
77377,30.061727, -95.681504
77378,30.471374, -95.363872
77379,30.040876, -95.528914
77380,30.136972, -95.468360
77381,30.178248, -95.500960
77382,30.194968, -95.548190
77384,30.233845, -95.495681
77385,30.186277, -95.410662
77386,30.100255, -95.356479
77388,30.057802, -95.470985
77389,30.123469, -95.517064
77396,29.945205, -95.259778
77401,29.704019, -95.460905
77406,29.646090, -95.794526
77407,29.670004, -95.708089
77412,29.553502, -96.411936
77414,28.908185, -95.868152
77415,28.933093, -95.734948
77417,29.464406, -95.966234
77418,29.987117, -96.252942
77419,28.849599, -96.256786
77420,29.258985, -95.930309
77422,28.960572, -95.558277
77423,29.856778, -95.977311
77426,30.122300, -96.258442
77428,28.623423, -96.189925
77429,29.998421, -95.667360
77430,29.259878, -95.667662
77432,29.067417, -96.188569
77433,29.934371, -95.747578
77434,29.527955, -96.305185
77435,29.515694, -96.121026
77436,29.419067, -96.238492
77437,29.212328, -96.280585
77440,28.894647, -96.147768
77441,29.670458, -95.922251
77442,29.422281, -96.506236
77443,29.349096, -96.191821
77444,29.286377, -95.777811
77445,30.101838, -96.059366
77446,30.086827, -95.990481
77447,30.047619, -95.833733
77448,29.416447, -96.085418
77449,29.837572, -95.733754
77450,29.745247, -95.741783
77451,29.435055, -96.004540
77453,29.213766, -95.999923
77454,29.520234, -96.198122
77455,29.132072, -96.428441
77456,29.040018, -96.060809
77457,28.730987, -95.882466
77458,28.951217, -96.237096
77459,29.529038, -95.523532
77460,29.397447, -96.384508
77461,29.383068, -95.806472
77464,29.592427, -95.955277
77465,28.763461, -96.230400
77466,29.792687, -96.012215
77467,29.201173, -96.101539
77468,29.132669, -95.941090
77469,29.482678, -95.680186
77470,29.537157, -96.546208
77471,29.548404, -95.861706
77473,29.795148, -96.107713
77474,29.780109, -96.181158
77475,29.488624, -96.652467
77476,29.687606, -95.952260
77477,29.624261, -95.568033
77478,29.620312, -95.605693
77479,29.566996, -95.636016
77480,29.086319, -95.766667
77481,29.473418, -95.558148
77482,29.092714, -95.903493
77483,28.788475, -95.839228
77484,30.079431, -95.932255
77485,29.632734, -96.055105
77486,29.160441, -95.691989
77488,29.307215, -96.091291
77489,29.600434, -95.515549
77493,29.853215, -95.831456
77494,29.740677, -95.829652
77498,29.643591, -95.653255
77502,29.679518, -95.199783
77503,29.703477, -95.158895
77504,29.647916, -95.189780
77505,29.645646, -95.140307
77506,29.713919, -95.199702
77507,29.624554, -95.063488
77510,29.362409, -95.087396
77511,29.380858, -95.241857
77514,29.700296, -94.603226
77515,29.174921, -95.450088
77517,29.364468, -95.131078
77518,29.507162, -94.987247
77519,30.218325, -94.575063
77520,29.733275, -94.994118
77521,29.802461, -94.970322
77523,29.789523, -94.859125
77530,29.785907, -95.117207
77531,29.046833, -95.392183
77532,29.932872, -95.057187
77533,30.087167, -94.599575
77534,29.231528, -95.314319
77535,30.054493, -94.922090
77536,29.698461, -95.121268
77538,29.975277, -94.523235
77539,29.452190, -95.027849
77541,29.021218, -95.278251
77545,29.537301, -95.474615
77546,29.515074, -95.192133
77547,29.735876, -95.238178
77550,29.310535, -94.775768
77551,29.278188, -94.833290
77554,29.253166, -94.924652
77560,29.870622, -94.602137
77561,30.166506, -94.735446
77562,29.834034, -95.051267
77563,29.303629, -95.032416
77564,30.180866, -94.664855
77565,29.535935, -95.026393
77566,29.052739, -95.474351
77568,29.363162, -94.980107
77571,29.688459, -95.057379
77573,29.503785, -95.087300
77575,30.075658, -94.733441
77577,29.284496, -95.281587
77578,29.482095, -95.362192
77580,29.874143, -94.856891
77581,29.561554, -95.279739
77583,29.381094, -95.469320
77584,29.545041, -95.350629
77585,30.295238, -94.524753
77586,29.583816, -95.036166
77587,29.661032, -95.229784
77590,29.391397, -94.920149
77591,29.399536, -94.996939
77597,29.836205, -94.702009
77598,29.539422, -95.134995
77611,30.014440, -93.828241
77612,30.402074, -93.922367
77613,30.052046, -94.360766
77614,30.299774, -93.772977
77615,30.327002, -94.051956
77616,30.569783, -94.182466
77617,29.507196, -94.518429
77619,29.947516, -93.918571
77622,29.862143, -94.288429
77623,29.561256, -94.414021
77624,30.685013, -94.291805
77625,30.377234, -94.373937
77627,29.986791, -94.009416
77629,29.979840, -94.403073
77630,30.067062, -93.868581
77632,30.201442, -93.804542
77640,29.881613, -93.940858
77642,29.958020, -93.891921
77650,29.426496, -94.685696
77651,29.985971, -93.955847
77655,29.710502, -93.937850
77656,30.414774, -94.173656
77657,30.227897, -94.197036
77659,30.171444, -94.432275
77660,30.649823, -94.140750
77661,29.751627, -94.420716
77662,30.177924, -94.018171
77663,30.513226, -94.394328
77664,30.601435, -94.413805
77665,29.812999, -94.416117
77701,30.073053, -94.105486
77702,30.086269, -94.128303
77703,30.145966, -94.126696
77705,29.898029, -94.161175
77706,30.102243, -94.173445
77707,30.053431, -94.170654
77708,30.146124, -94.160613
77713,30.071005, -94.252135
77801,30.639285, -96.362454
77802,30.661252, -96.322614
77803,30.681053, -96.386067
77807,30.677687, -96.483601
77808,30.797736, -96.312084
77830,30.530294, -96.013037
77831,30.726709, -95.903880
77833,30.215075, -96.410272
77835,30.193586, -96.588051
77836,30.541565, -96.676232
77837,31.003109, -96.688981
77840,30.609093, -96.325984
77845,30.561385, -96.272583
77853,30.354823, -96.840158
77855,31.133325, -96.136815
77856,31.075823, -96.425784
77857,30.785247, -96.706056
77859,30.871914, -96.526934
77861,30.721716, -96.109298
77864,30.953672, -95.905344
77865,31.235882, -96.229280
77867,30.743004, -96.548436
77868,30.365776, -96.046420
77871,31.064168, -96.126849
77872,30.879380, -96.138959
77873,30.564947, -95.800223
77876,30.600186, -95.875351
77878,30.471289, -96.438138
77879,30.398612, -96.497852
77880,30.286936, -96.189365
77901,28.804947, -96.984711
77904,28.938252, -97.020350
77905,28.731379, -97.042716
77950,28.291992, -96.898424
77951,28.634388, -96.901049
77954,29.097035, -97.282413
77957,29.042415, -96.689715
77960,28.676730, -97.198682
77961,28.857880, -96.353868
77962,29.020933, -96.489810
77963,28.652457, -97.405775
77964,29.378839, -96.834601
77968,28.905028, -96.829368
77969,28.775164, -96.658931
77970,28.846631, -96.428807
77971,28.833262, -96.521612
77973,28.543661, -96.971090
77974,28.896922, -97.321741
77975,29.559671, -97.081874
77976,28.954115, -97.122655
77977,28.695562, -96.794157
77978,28.667111, -96.570992
77979,28.609718, -96.609368
77982,28.444644, -96.491788
77983,28.441719, -96.579574
77984,29.453329, -97.191865
77987,29.342572, -97.075651
77988,28.839050, -96.889623
77990,28.484891, -96.924908
77991,28.798662, -96.614555
77993,28.857734, -97.428562
77994,29.178194, -97.471550
77995,29.202324, -97.076306
78001,28.291719, -99.213215
