ZIP,LAT,LNG
66091,38.178278, -95.312532
66092,38.701500, -95.097953
66093,38.207810, -95.494138
66094,39.951286, -95.342440
66095,38.441094, -95.438861
66097,39.328599, -95.246083
66101,39.118982, -94.625983
66102,39.108964, -94.692538
66103,39.060338, -94.626797
66104,39.150159, -94.689533
66105,39.087011, -94.638934
66106,39.069454, -94.702613
66109,39.165351, -94.829341
66111,39.084029, -94.789887
66112,39.114520, -94.773577
66115,39.148258, -94.605084
66118,39.103981, -94.613129
66202,39.023150, -94.669466
66203,39.020331, -94.705787
66204,38.990381, -94.678214
66205,39.031176, -94.630762
66206,38.960717, -94.620277
66207,38.955644, -94.643247
66208,38.997529, -94.628369
66209,38.899600, -94.638358
66210,38.922144, -94.704779
66211,38.925118, -94.635620
66212,38.955565, -94.679875
66213,38.898859, -94.708219
66214,38.967425, -94.714087
66215,38.957701, -94.744269
66216,39.013774, -94.741577
66217,39.009521, -94.782287
66218,39.020690, -94.818802
66219,38.952366, -94.776220
66220,38.959691, -94.819014
66221,38.863682, -94.708453
66223,38.863482, -94.668479
66224,38.863539, -94.626804
66226,39.030311, -94.859415
66227,38.972676, -94.874826
66401,38.932367, -96.309652
66402,38.914000, -95.843270
66403,39.893573, -96.285893
66404,39.878146, -96.173343
66406,39.894106, -96.420729
66407,39.228519, -96.198795
66408,39.959454, -95.969994
66409,38.924185, -95.559640
66411,39.645460, -96.628455
66412,39.907630, -96.777462
66413,38.768875, -95.880727
66414,38.830266, -95.688665
66415,39.688276, -96.147458
66416,39.525706, -95.863240
66417,39.656559, -96.044857
66418,39.279496, -95.933586
66419,39.360679, -95.598882
66422,39.336294, -96.085516
66423,38.801294, -96.232746
66424,39.674689, -95.404063
66425,39.816145, -95.738390
66427,39.661283, -96.438829
66428,39.676115, -95.931359
66429,39.093770, -95.534186
66431,38.806807, -96.004327
66432,39.489763, -96.066716
66434,39.863040, -95.554804
66436,39.467715, -95.691999
66438,39.854484, -96.492864
66439,39.656331, -95.540086
66440,39.268181, -95.676822
66441,38.973520, -96.803088
66442,39.091847, -96.790133
66449,39.390138, -96.856465
66451,38.614716, -95.672323
66501,39.053810, -96.237446
66502,39.156299, -96.521265
66503,39.265051, -96.695255
66506,39.195840, -96.581581
66507,39.045216, -96.068138
66508,39.855917, -96.630811
66509,39.341645, -95.776656
66510,38.499626, -95.610199
66512,39.199170, -95.545107
66514,39.126223, -96.875603
66515,39.936244, -95.703732
66516,39.627947, -95.720734
66517,39.112828, -96.706688
66518,39.965606, -96.550756
66520,39.418897, -96.617663
66521,39.480218, -96.218995
66522,39.868546, -95.941994
66523,38.610790, -95.840023
66524,38.790939, -95.506078
66526,39.064611, -96.162616
66527,39.745394, -95.673710
66528,38.602870, -95.537804
66531,39.310997, -96.821533
66532,39.821429, -95.377943
66533,39.163187, -95.947495
66534,39.884360, -95.837144
66535,39.267030, -96.433702
66536,39.225094, -96.080292
66537,38.751242, -95.719623
66538,39.850557, -96.044691
66539,39.141967, -95.840390
66540,39.490516, -95.976268
66541,39.974736, -96.366926
66542,39.010744, -95.544771
66543,38.644964, -95.592818
66544,39.692051, -96.280047
66546,38.895461, -95.721038
66547,39.231558, -96.295611
66548,39.670854, -96.762724
66549,39.427677, -96.415466
66550,39.655442, -95.820665
66552,39.587681, -95.629828
66554,39.494814, -96.790528
66603,39.057972, -95.676181
66604,39.039022, -95.726188
66605,39.011911, -95.634774
66606,39.061436, -95.719870
66607,39.042580, -95.636364
66608,39.079611, -95.663226
66609,38.978236, -95.660737
66610,38.976726, -95.844565
66611,39.018756, -95.696387
66612,39.040436, -95.680471
66614,39.010366, -95.852479
66615,39.050826, -95.897866
66616,39.068476, -95.623407
66617,39.134832, -95.623239
66618,39.139508, -95.748267
66619,38.947635, -95.688062
66621,39.033321, -95.701543
66622,39.025896, -95.722270
66701,37.823655, -94.765014
66710,37.551598, -95.624499
66711,37.637096, -94.685001
66712,37.564876, -94.714519
66713,37.040492, -94.785294
66714,37.636602, -95.698621
66716,37.948020, -95.036782
66717,37.695860, -95.696902
66720,37.648330, -95.457190
66724,37.346978, -94.856724
66725,37.156583, -94.895319
66728,37.171277, -94.704071
66732,37.799187, -95.187002
66733,37.596759, -95.254823
66734,37.618089, -94.830183
66735,37.523161, -94.708564
66736,37.551477, -95.861095
66738,38.013735, -94.723389
66739,37.125780, -94.655261
66740,37.479551, -95.364186
66741,37.719140, -94.656007
66743,37.503998, -94.893692
66746,37.668111, -94.954136
66748,37.795730, -95.441762
66749,37.935949, -95.406943
66751,37.943731, -95.289784
66753,37.362055, -95.011049
66754,38.004862, -94.885623
66755,37.928862, -95.179278
66756,37.544830, -94.659149
66757,37.417206, -95.695818
66758,38.015934, -95.586909
66760,37.348316, -94.624352
66761,37.918274, -95.569205
66762,37.393869, -94.710469
66763,37.463150, -94.697810
66767,38.073554, -94.703031
66769,37.856527, -94.889957
66770,37.080735, -94.715342
66771,37.487563, -95.145995
66772,37.754519, -95.206284
66773,37.272257, -94.806572
66775,37.701935, -95.148771
66776,37.462882, -95.489391
66777,37.807887, -95.972407
66778,37.000499, -94.840857
66779,37.825646, -94.991966
66780,37.621728, -95.056933
66781,37.288583, -94.733491
66782,37.285017, -94.926319
66783,37.874967, -95.737007
66801,38.414215, -96.218301
66830,38.602420, -96.087420
66833,38.695591, -96.195012
66834,38.862025, -96.437437
66835,38.543253, -96.258153
66838,38.555437, -96.800671
66839,38.217399, -95.748127
66840,38.063661, -96.873297
66842,38.009995, -96.651497
66843,38.222479, -96.740487
66845,38.298731, -96.508392
66846,38.647470, -96.470435
66849,38.877492, -96.589623
66850,38.433834, -96.744041
66851,38.217863, -96.918638
66852,38.064372, -95.895602
66853,38.001895, -96.235303
66854,38.250808, -95.979552
66856,38.397806, -95.811788
66857,38.093821, -95.631713
66858,38.480437, -96.932543
66859,38.557958, -96.962417
66860,38.127280, -96.165629
66861,38.367759, -97.008508
66862,38.154999, -96.556128
66863,37.832866, -96.081781
66864,38.354887, -95.981495
66865,38.223501, -96.293197
66866,38.173042, -97.107439
66868,38.544773, -95.979419
66869,38.468810, -96.515162
66870,37.944163, -96.029569
66871,38.362643, -95.610225
66872,38.790751, -96.768749
66873,38.618816, -96.679596
66901,39.560035, -97.638951
66930,39.706683, -97.479485
66932,39.779487, -98.930885
66933,39.675419, -96.872319
66935,39.840598, -97.631694
66936,39.921187, -98.316114
66937,39.588521, -97.271661
66938,39.574462, -97.413988
66939,39.852860, -97.904290
66940,39.807791, -97.448890
66941,39.835576, -98.438848
66942,39.805279, -98.000706
66943,39.671811, -96.966281
66944,39.839676, -97.303062
66945,39.887172, -96.878258
66946,39.966411, -97.004607
66948,39.598250, -97.852349
66949,39.643570, -98.186309
66951,39.844098, -99.016559
66952,39.835805, -98.604785
66953,39.690191, -97.106623
66955,39.967870, -97.297736
66956,39.794314, -98.227649
66958,39.889446, -97.177186
66959,39.923008, -97.529645
66960,39.936764, -97.434754
66962,39.599322, -97.114331
66963,39.636304, -97.998740
66964,39.941213, -97.804925
66966,39.775329, -97.766299
66967,39.819725, -98.794227
66968,39.824736, -97.065893
66970,39.948119, -98.034391
67001,37.757001, -97.635437
67002,37.700947, -97.107258
67003,37.099126, -98.073777
67004,37.278725, -97.753071
67005,37.065173, -96.995733
67008,37.486787, -96.779441
67009,37.225279, -98.268793
67010,37.663117, -96.965280
67012,37.674225, -96.544425
67013,37.381869, -97.268220
67016,37.886791, -97.514822
67017,37.826286, -97.111634
67018,37.071269, -97.853695
67019,37.306570, -96.777587
67020,38.007932, -97.675907
67021,37.778497, -98.915310
67022,37.076932, -97.626852
67023,37.346062, -96.592276
67024,37.110747, -96.486330
67025,37.642375, -97.784959
67026,37.511061, -97.491987
67028,37.458774, -98.936392
67029,37.171432, -99.279961
67030,37.785616, -97.546810
67031,37.399302, -97.639518
67035,37.649389, -98.387536
67036,37.297567, -97.876668
67037,37.571832, -97.217235
67038,37.101790, -96.723843
67039,37.527668, -96.974290
67041,38.054139, -97.129971
67042,37.857264, -96.780718
67045,37.866145, -96.345282
67047,37.631846, -96.072935
67049,37.177439, -97.846362
67050,37.674351, -97.675588
67051,37.089302, -97.196565
67052,37.657709, -97.575586
67053,38.246815, -97.346339
67054,37.575040, -99.316072
67055,37.789903, -97.197712
67056,38.021951, -97.525412
67057,37.070540, -98.780083
67058,37.317916, -98.061352
67059,37.636944, -99.097274
67060,37.542973, -97.363698
67061,37.092794, -98.381734
67062,38.145186, -97.437098
67063,38.340735, -97.233749
67065,37.464925, -98.516204
67066,37.769997, -98.766895
67067,37.794756, -97.266460
67068,37.617288, -98.105823
67070,37.079078, -98.525994
67071,37.262719, -98.882142
67072,37.545262, -96.606898
67073,38.383517, -97.326872
67074,37.670731, -96.723859
67101,37.785277, -97.464182
67103,37.266311, -97.560600
67104,37.265078, -98.664433
67105,37.233364, -97.675780
67106,37.467123, -97.757279
67107,38.194214, -97.547655
67108,37.816344, -97.690681
67109,37.561275, -99.485817
67110,37.465881, -97.226615
67111,37.614563, -97.936927
67112,37.467197, -98.419349
67114,38.075760, -97.289050
67117,38.074214, -97.346242
67118,37.481665, -97.854212
67119,37.238853, -97.195177
67120,37.469479, -97.373451
67122,37.619001, -96.428116
67123,37.948534, -96.996749
67124,37.634439, -98.773642
67127,37.164820, -99.487114
67131,37.426970, -96.955448
67132,37.850881, -96.584695
67133,37.569962, -97.107428
67134,37.490343, -98.675037
67135,37.917958, -97.460022
67137,37.633843, -96.221972
67138,37.276388, -98.415842
67140,37.079302, -97.356496
67142,37.452585, -98.113620
67143,37.341823, -98.963403
67144,37.819170, -97.003301
67146,37.384478, -97.104621
67147,37.861357, -97.312881
67149,37.539732, -97.625937
67150,37.007406, -98.222462
67151,38.142146, -97.257065
67152,37.260561, -97.427652
67154,37.978385, -97.125224
67155,37.274948, -99.137561
67156,37.255625, -96.961491
67159,37.427657, -98.309416
67202,37.686984, -97.334920
67203,37.700763, -97.365701
67204,37.762497, -97.358547
67205,37.749466, -97.423567
67206,37.704071, -97.225463
67207,37.665576, -97.227205
67208,37.703847, -97.279266
67209,37.651239, -97.428543
67210,37.630260, -97.246498
67211,37.666879, -97.317451
67212,37.702404, -97.438899
67213,37.667472, -97.364129
67214,37.707178, -97.317750
67215,37.615486, -97.420396
67216,37.611066, -97.312718
67217,37.618074, -97.362465
67218,37.668511, -97.280418
67219,37.771483, -97.318707
67220,37.751156, -97.278361
67223,37.742432, -97.495544
67226,37.773213, -97.213035
67227,37.628187, -97.499679
67228,37.769004, -97.169689
67230,37.687549, -97.173806
67232,37.636292, -97.170212
67235,37.688993, -97.500046
67260,37.719376, -97.293576
67301,37.208230, -95.756081
67330,37.158055, -95.309148
67332,37.043368, -95.236567
67333,37.045391, -95.882452
67334,37.023897, -96.177144
67335,37.274582, -95.526745
67336,37.095595, -95.064296
67337,37.053665, -95.598198
67340,37.059602, -95.713117
67341,37.344370, -95.428356
67342,37.059534, -95.357301
67344,37.287471, -95.953857
67345,37.377622, -96.199288
67346,37.323806, -96.430952
67347,37.154402, -95.951547
67349,37.494403, -96.297916
67351,37.143556, -95.568937
67352,37.407194, -96.022826
67353,37.308381, -96.317193
67354,37.209440, -95.409185
67355,37.046926, -96.010663
67356,37.176257, -95.145772
67357,37.345929, -95.261617
67360,37.038024, -96.106561
67361,37.137644, -96.217607
67363,37.339460, -95.723048
67364,37.060387, -95.810429
67401,38.831829, -97.654574
67410,38.956476, -97.219090
67416,38.673059, -97.582120
67417,39.444585, -97.545188
67418,39.174888, -98.046453
67420,39.400935, -98.085468
67422,39.021084, -97.585249
67423,38.951230, -97.975323
67425,38.782025, -97.907988
67427,38.498461, -98.399346
67428,38.369631, -97.417862
67430,39.531091, -98.424914
67431,38.951046, -97.012425
67432,39.329343, -97.193388
67436,39.269705, -97.735810
67437,39.515079, -98.555646
67438,38.495918, -97.283406
67439,38.749782, -98.220447
67441,38.878591, -97.102832
67442,38.655900, -97.772084
67443,38.380616, -97.525768
67444,38.544862, -98.136257
67445,39.371393, -97.824145
67446,39.473766, -98.305489
67447,39.485611, -96.972061
67448,38.649547, -97.412961
67449,38.676644, -96.893941
67450,38.615016, -98.451374
67451,38.703171, -97.121580
67452,39.240071, -98.371607
67454,38.698840, -98.112105
67455,39.020478, -98.165407
67456,38.600676, -97.675387
67457,38.393628, -97.992841
67458,39.170754, -97.304396
67459,38.600789, -98.340484
67460,38.382552, -97.699453
67464,38.558620, -97.897299
67466,39.327815, -97.472357
67467,39.142355, -97.695820
67468,39.459362, -97.257490
67470,38.922721, -97.507633
67473,39.378744, -98.740560
67474,39.576622, -98.716940
67475,38.589650, -97.055144
67478,39.386063, -97.938827
67480,38.965807, -97.400502
67481,39.005849, -98.382299
67482,39.026891, -97.259713
67483,38.556735, -97.203516
67484,38.993508, -97.845300
67485,39.283399, -98.501910
67487,39.179061, -97.071219
67490,38.788536, -98.439661
67491,38.383354, -97.901877
67492,38.809283, -96.962784
67501,37.977493, -97.926452
67502,38.126736, -97.929949
67505,38.031355, -97.945800
67510,38.006359, -98.206324
67511,38.432498, -99.047255
67512,38.224569, -98.335159
67513,38.445112, -99.538302
67514,37.861953, -98.202381
67515,38.624639,-100.068657
67516,38.392958, -99.686778
67518,38.414590,-100.167102
67519,37.930345, -99.091082
67520,38.589677, -99.187712
67521,38.628167, -99.712902
67522,38.122196, -97.747612
67523,38.199262, -99.544182
67524,38.369422, -98.378618
67525,38.572533, -98.563033
67526,38.313694, -98.501559
67529,38.076234, -99.254382
67530,38.352059, -98.794484
67543,37.878040, -97.799264
67544,38.586791, -98.759205
67545,38.165916, -98.610758
67546,38.236266, -97.818712
67547,37.930565, -99.455866
67548,38.589785, -99.344998
67550,38.185383, -99.124590
67552,37.866129, -99.228430
67553,38.678803, -99.304236
67554,38.372211, -98.195208
67556,38.616492, -99.523571
67557,37.934601, -98.958462
67559,38.385868, -99.454502
67560,38.399335, -99.939209
67561,38.109017, -98.096853
67563,37.844005, -99.556354
67564,38.531104, -98.930946
67565,38.600591, -99.044062
67566,37.933172, -98.097399
67567,38.272185, -98.979093
67568,38.006314, -98.316595
67570,37.787407, -97.964176
67572,38.689475, -99.916991
67573,38.264697, -98.423563
67574,38.225884, -99.384908
67575,38.411940, -99.257638
67576,38.035977, -98.795217
67578,37.991416, -98.574156
67579,38.188579, -98.235601
67581,37.977536, -98.408746
67583,37.799431, -98.475000
67584,38.681972,-100.163736
67601,38.876881, -99.349544
67621,39.821165, -99.132679
67622,39.895868, -99.735065
67623,39.444471, -98.954264
67625,39.389004, -99.685595
67626,38.881563, -98.716958
67628,39.627384, -99.001622
67629,39.699951,-100.199353
67631,39.009136,-100.081392
67632,39.343605, -99.580695
67634,38.819004, -98.608832
67635,39.590217,-100.433582
67637,38.938377, -99.605330
67638,39.614201, -98.854602
67639,39.636183, -99.307944
67640,38.914134, -99.049114
67642,39.359078, -99.844495
67643,39.677205,-100.304033
67644,39.643724, -99.157743
67645,39.590207, -99.873738
67646,39.638451, -99.577449
67647,39.934554, -99.544883
67648,39.087245, -98.580370
67649,39.126972, -98.679981
67650,39.372670,-100.102673
67651,39.212864, -99.052635
67653,39.906700,-100.208054
67654,39.823962, -99.949132
67656,38.990242, -99.755941
67657,39.202293, -99.616784
67658,39.103222, -98.947174
67659,39.322801,-100.005362
67660,38.718247, -99.156555
67661,39.820881, -99.318975
67663,39.212793, -99.354247
67664,39.818075, -99.583108
67665,38.849085, -98.882530
67667,38.713130, -99.332501
67669,39.458229, -99.344150
67671,38.847160, -99.134667
67672,39.008413, -99.912006
67673,39.152204, -98.818662
67674,38.863858, -99.068721
67675,39.446185, -99.090258
67701,39.395154,-101.061478
67730,39.808975,-101.111247
67731,39.765919,-101.537324
67732,39.424720,-101.343783
67733,39.319367,-101.512704
67734,39.523518,-100.895989
67735,39.344787,-101.753217
67736,38.851088,-100.479471
67737,39.129483,-100.478093
67738,38.982284,-100.639410
67739,39.878452,-100.812808
67740,39.374969,-100.368493
67741,39.402735,-101.994659
67743,39.372796,-101.247184
67744,39.843990,-100.939843
67745,39.807589,-101.345391
67747,39.042010,-101.065079
67748,39.039785,-100.859850
67749,39.834858,-100.562519
67751,39.125650,-100.345765
67752,38.994968,-100.251374
67753,39.432606,-100.747899
67756,39.797204,-101.836735
67757,39.552908,-100.617249
67758,38.856631,-101.764496
67761,38.969188,-101.531917
67762,38.905865,-101.975293
67764,38.926382,-101.209985
67801,37.723603,-100.057186
67831,37.185621, -99.795980
67834,37.519051, -99.633312
67835,37.966772,-100.325941
67836,38.020556,-102.008235
67837,37.554824,-100.675137
67838,38.084106,-101.127740
67839,38.470501,-100.441624
67840,37.057346,-100.043728
67841,37.634648,-100.242500
67842,37.561138, -99.769712
67843,37.730266, -99.936956
67844,37.385860,-100.194588
67846,38.034156,-100.768068
67849,38.151242, -99.708571
67850,38.586731,-100.614162
67851,38.068425,-101.021258
67853,37.885578,-100.528171
67854,38.101860,-100.018455
67855,37.551783,-101.685232
67857,37.980694,-101.555227
67859,37.235172,-100.770115
67860,38.008385,-101.307036
67861,38.470438,-101.382987
67862,37.568597,-101.913111
67863,38.573114,-101.216506
67864,37.176517,-100.317270
67865,37.435511, -99.968370
67867,37.570246,-100.463734
67868,37.821113,-100.708784
67869,37.236184,-100.566487
67870,37.522178,-101.003499
67871,38.511485,-100.888344
67876,37.862844, -99.743464
67877,37.554925,-100.843926
67878,38.028056,-101.828261
67879,38.480408,-101.805984
67880,37.582270,-101.323591
67882,37.804181, -99.879885
67901,37.097719,-100.913248
67950,37.046857,-101.867879
67951,37.158647,-101.343473
67952,37.296874,-101.151066
67953,37.250679,-101.890965
67954,37.208870,-101.641311
68001,41.331136, -96.960029
68002,41.499022, -96.337716
68003,41.081192, -96.382763
68004,42.009736, -96.623048
68005,41.142686, -95.892969
68007,41.367445, -96.190097
68008,41.546834, -96.162598
68010,41.255102, -96.132638
68014,41.282025, -96.961996
68015,41.385580, -96.643418
68016,41.041448, -96.105394
68017,41.053678, -96.657761
68018,41.302097, -96.615195
68019,41.781019, -96.375352
68020,41.971179, -96.264175
68022,41.279953, -96.250786
68023,41.447061, -96.017553
68025,41.437235, -96.487880
68028,41.105185, -96.258314
68029,41.657003, -96.273537
68030,42.322396, -96.465273
68031,41.640586, -96.525171
68033,41.124967, -96.511022
68034,41.459558, -96.225269
68036,41.387375, -96.952345
68037,40.983506, -96.130047
68038,41.947113, -96.452756
68039,42.118235, -96.346314
68040,41.283485, -96.734999
68041,41.241423, -96.493389
68042,41.098862, -96.437726
68044,41.551668, -96.442258
68045,41.825554, -96.492473
68046,41.121819, -96.052772
68047,42.111188, -96.733089
68048,40.984080, -95.942013
68050,41.300053, -96.842321
68055,42.054161, -96.472190
68057,41.661870, -96.723527
68058,41.005824, -96.244785
68059,41.064450, -96.158755
68061,41.793192, -96.207830
68062,42.198845, -96.677510
68063,41.735320, -96.497082
68064,41.355752, -96.357708
68065,41.068901, -96.839466
68066,41.186717, -96.628065
68067,42.160437, -96.482508
68068,41.397892, -96.208503
68069,41.241065, -96.315939
68070,41.196681, -96.800948
68071,42.236097, -96.471415
68072,41.609181, -96.504788
68073,41.256139, -96.415424
68102,41.262140, -95.933833
68104,41.295431, -96.002289
68105,41.240737, -95.963660
68106,41.238785, -96.002274
68107,41.210119, -95.954200
68108,41.237553, -95.930102
68110,41.302498, -95.892524
68111,41.295458, -95.964916
68112,41.374859, -95.959052
68113,41.117865, -95.906494
68114,41.263218, -96.049586
68116,41.298337, -96.166754
68117,41.207121, -96.000644
68118,41.263231, -96.178098
68122,41.372501, -96.049201
68123,41.101821, -95.943504
68124,41.235473, -96.051334
68127,41.205610, -96.049760
68128,41.182074, -96.065315
68130,41.234208, -96.195267
68131,41.264565, -95.964472
68132,41.262331, -96.001137
68133,41.112562, -95.995484
68134,41.301477, -96.048846
68135,41.207379, -96.193646
68136,41.168702, -96.186946
68137,41.205825, -96.118601
68138,41.155227, -96.129236
68142,41.371146, -96.107080
68144,41.234983, -96.118450
68147,41.173061, -95.959746
68152,41.367411, -95.996615
68154,41.265139, -96.114445
68157,41.178455, -95.993951
68164,41.296932, -96.106750
68178,41.265696, -95.947658
68301,40.458675, -96.532460
68303,40.268358, -97.428607
68304,40.878837, -96.397869
68305,40.370253, -95.864948
68307,40.788873, -96.131003
68309,40.055767, -96.567159
68310,40.249821, -96.749490
68313,40.783701, -97.271337
68314,41.011259, -97.035931
68315,40.252618, -97.544115
68316,41.024569, -97.626400
68317,40.671741, -96.507292
68318,40.150988, -96.638386
68319,40.937755, -97.759710
68320,40.487145, -95.939002
68321,40.389154, -95.688262
68322,40.342479, -97.549592
68323,40.142650, -96.382238
68324,40.560049, -96.292163
68325,40.024095, -97.753101
68326,40.283769, -97.684106
68327,40.024106, -97.624004
68328,40.485443, -96.835085
68329,40.497921, -96.169239
68331,40.472865, -96.714782
68332,40.315108, -96.400251
68333,40.622345, -96.949349
68335,40.271368, -97.793505
68336,40.965855, -96.690917
68337,40.098408, -95.831894
68338,40.313910, -97.264952
68339,40.732053, -96.870103
