ZIP,LAT,LNG
86411,35.544283,-113.752570
86413,35.210542,-114.346048
86426,35.007773,-114.569324
86429,35.163628,-114.484927
86431,35.415566,-114.219820
86432,36.366634,-113.446572
86433,34.917564,-114.348809
86434,35.676651,-113.620551
86435,36.044172,-112.903890
86436,34.757087,-114.385008
86437,35.378850,-113.614085
86438,34.548925,-113.805421
86440,34.896684,-114.525311
86441,35.571438,-114.372386
86442,35.089613,-114.560868
86443,35.948754,-114.444872
86444,35.897037,-114.047212
86445,35.776342,-114.502374
86502,35.217949,-109.591862
86503,36.153428,-109.685341
86504,35.932269,-109.135461
86505,35.623754,-109.706962
86506,35.358053,-109.220401
86507,36.410449,-109.264055
86508,35.329488,-109.095582
86510,36.257984,-110.220374
86511,35.550101,-109.153663
86512,35.095074,-109.243165
86514,36.880257,-109.332878
86515,35.679250,-108.954226
86520,36.109913,-109.935612
86535,36.794027,-109.855226
86538,36.402224,-109.596407
86540,35.941437,-109.443978
86544,36.619478,-109.164204
86545,36.711413,-109.606619
86547,36.512528,-109.494082
86556,36.288406,-109.255418
87001,35.376617,-106.337081
87002,34.611886,-106.652175
87004,35.368871,-106.597292
87005,35.267708,-107.977042
87006,34.489728,-106.843685
87007,35.024094,-107.509119
87008,35.119938,-106.406994
87010,35.408290,-106.129828
87011,34.063668,-105.946918
87012,36.127248,-106.651618
87013,35.931703,-107.367228
87014,35.230813,-107.390449
87015,35.076689,-106.182537
87016,34.806200,-105.955483
87017,36.317041,-106.765493
87018,36.165554,-107.563530
87020,34.865250,-107.947956
87021,35.192842,-107.878884
87022,34.901663,-106.702725
87023,34.599196,-106.758388
87024,35.672858,-106.723238
87025,35.841342,-106.628405
87026,34.965327,-107.233587
87027,36.126267,-106.947982
87028,34.379610,-106.767080
87029,36.396633,-106.998517
87031,34.691701,-107.017993
87032,34.851278,-106.011454
87034,34.776465,-107.564562
87035,34.915650,-105.953249
87036,34.397914,-106.243612
87037,36.167594,-107.763557
87038,35.087627,-107.412347
87040,35.103875,-107.384409
87041,35.685834,-106.334346
87042,34.828008,-106.686591
87043,35.275451,-106.462126
87044,35.665488,-106.644275
87045,35.351817,-108.088619
87046,36.251145,-106.912108
87047,35.250846,-106.288772
87048,35.239583,-106.627078
87049,35.113635,-107.596844
87051,35.036407,-107.852784
87052,35.493750,-106.313750
87053,35.632313,-107.019619
87056,35.183058,-105.875931
87059,34.996756,-106.300636
87061,34.731143,-106.379632
87062,34.440031,-106.658818
87063,34.554979,-105.890558
87064,36.179253,-106.580980
87068,34.861034,-106.587187
87070,35.021835,-105.777997
87072,35.607030,-106.396834
87083,35.648474,-106.342760
87102,35.081357,-106.646575
87104,35.103183,-106.675548
87105,34.977206,-106.608153
87106,35.057863,-106.620735
87107,35.137800,-106.642543
87108,35.072479,-106.578362
87109,35.152882,-106.575536
87110,35.108194,-106.578147
87111,35.143913,-106.487460
87112,35.100609,-106.516275
87113,35.180966,-106.593627
87114,35.193640,-106.685666
87116,35.063087,-106.542538
87117,35.008492,-106.563864
87120,35.140539,-106.760969
87121,35.089170,-106.871772
87122,35.191009,-106.501625
87123,35.067584,-106.470746
87124,35.268498,-106.783682
87144,35.325200,-106.705446
87301,35.534984,-108.737949
87305,35.379272,-108.803555
87310,35.805114,-108.539632
87311,35.606670,-108.515625
87312,35.422601,-108.323010
87313,35.804463,-108.078837
87315,34.766798,-108.684918
87316,35.361580,-108.377198
87317,35.587549,-108.761044
87319,35.470996,-108.949349
87320,35.807856,-108.876102
87321,35.008846,-108.361162
87322,35.526034,-108.653130
87323,35.457714,-108.193532
87325,35.993895,-108.614262
87326,35.261798,-108.821443
87327,35.005278,-108.781728
87328,35.978740,-108.981282
87347,35.427243,-108.446455
87357,34.907890,-108.296747
87364,36.141420,-108.698339
87375,35.676177,-108.758564
87401,36.740321,-108.178691
87402,36.783848,-108.144001
87410,36.868277,-107.882308
87412,36.697866,-107.475530
87413,36.415501,-107.978520
87415,36.817310,-108.094079
87416,36.705214,-108.429080
87417,36.748725,-108.345707
87418,36.950686,-108.150215
87419,36.864723,-107.492391
87420,36.851252,-108.898429
87421,36.766163,-108.512958
87455,36.331258,-108.656457
87461,36.328642,-108.945467
87499,36.344524,-108.215832
87501,35.744137,-105.856809
87505,35.616964,-105.877135
87506,35.813114,-105.984455
87507,35.595449,-106.109399
87508,35.527445,-105.968750
87510,36.282896,-106.411988
87511,36.105695,-105.930245
87512,36.923537,-105.343500
87513,36.579582,-105.687330
87514,36.541237,-105.525200
87515,36.497233,-106.393396
87516,36.153554,-106.463052
87517,36.394847,-105.787584
87518,36.508220,-106.562067
87519,36.769912,-105.627938
87520,36.875021,-106.627345
87521,36.017328,-105.612977
87522,35.930826,-105.789765
87523,36.013638,-105.842711
87524,36.932428,-105.672292
87525,36.569317,-105.456851
87527,36.151131,-105.838262
87528,36.671546,-106.983307
87529,36.470055,-105.622837
87530,36.348839,-106.191469
87531,36.246711,-105.839533
87532,35.993867,-106.088977
87533,36.024269,-106.066584
87535,35.528723,-105.747700
87537,36.052227,-106.188827
87538,35.494523,-105.571254
87539,36.376682,-106.043173
87540,35.450199,-105.907902
87543,36.107035,-105.661206
87544,35.840713,-106.288090
87548,36.172397,-106.137834
87549,36.237098,-106.009074
87551,36.694598,-106.669448
87552,35.646149,-105.601579
87553,36.214889,-105.687472
87554,36.482898,-106.018670
87556,36.785506,-105.479969
87557,36.294337,-105.683593
87558,36.640211,-105.428066
87560,35.236716,-105.526282
87562,35.416830,-105.684475
87564,36.607972,-105.627890
87565,35.413824,-105.489881
87566,36.072232,-106.068631
87567,35.993887,-106.020215
87569,35.346377,-105.300633
87571,36.395980,-105.442212
87573,35.789375,-105.685656
87574,35.821660,-105.899105
87575,36.740095,-106.370823
87577,36.669699,-106.011107
87578,36.047441,-105.770114
87579,36.094585,-105.563366
87580,36.570074,-105.565783
87581,36.513478,-106.139631
87582,36.156349,-106.016092
87583,35.231348,-105.336283
87701,35.542113,-104.933487
87710,36.371360,-105.248496
87711,35.228874,-105.105156
87712,35.850481,-105.182856
87713,36.167125,-105.364871
87714,36.390053,-104.909528
87715,36.017058,-105.429042
87718,36.599808,-105.291885
87722,36.191910,-105.261015
87723,36.058744,-105.375578
87724,35.173363,-105.077485
87728,36.596537,-104.619084
87729,36.303483,-104.817969
87730,36.153001,-104.214447
87731,35.759712,-105.412669
87732,35.957974,-105.364302
87733,35.859580,-103.851495
87734,36.178410,-105.115285
87735,36.069461,-105.153162
87736,35.980449,-105.197076
87740,36.749268,-104.407369
87742,35.902351,-105.510938
87743,35.973565,-104.090814
87745,35.810926,-105.213646
87746,35.776068,-104.046894
87747,36.356194,-104.471772
87749,36.544991,-105.104000
87750,35.825334,-104.927204
87752,36.021594,-104.649986
87753,35.863313,-104.954298
87801,34.127211,-106.826187
87820,33.937649,-108.586820
87821,33.979953,-108.062501
87823,34.206720,-106.985923
87824,33.828581,-108.981719
87825,33.877340,-107.656211
87827,34.406825,-108.096748
87828,34.205853,-106.916719
87829,34.354142,-108.647026
87830,33.727127,-108.744042
87831,34.264803,-106.932923
87832,33.766896,-106.821217
87901,33.215964,-107.095436
87930,32.850682,-107.443572
87931,32.953468,-107.426840
87933,32.790182,-107.277937
87935,33.254803,-107.229274
87936,32.752827,-107.263614
87937,32.591271,-107.195218
87939,33.412677,-107.488567
87940,32.621516,-107.006541
87941,32.720691,-107.219612
87942,33.060988,-107.348920
87943,33.369427,-107.781385
88001,32.290051,-106.753890
88002,32.462947,-106.486158
88003,32.280653,-106.745944
88004,32.223096,-106.987431
88005,32.258348,-106.823126
88007,32.441109,-106.921281
88008,31.839376,-106.681803
88009,31.995969,-108.574554
88011,32.322443,-106.656276
88012,32.583386,-106.771377
88020,31.772410,-108.839423
88021,31.951887,-107.016272
88022,32.808002,-108.176468
88023,32.729733,-108.144578
88024,32.070555,-106.639411
88025,33.046806,-108.743448
88026,32.751993,-108.162999
88027,32.044128,-106.789582
88028,32.932820,-108.635947
88029,31.844879,-107.694722
88030,32.173456,-107.727419
88032,32.399562,-106.818772
88033,32.319619,-107.028854
88034,32.613183,-107.938061
88038,33.121970,-108.383037
88039,33.298350,-108.803283
88040,31.597231,-108.354977
88041,32.789921,-107.912182
88042,32.812478,-107.578383
88043,32.610316,-108.100096
88044,32.147978,-106.805850
88045,32.385089,-108.756093
88046,32.250023,-106.802264
88047,32.210044,-106.714691
88048,32.163447,-106.660086
88049,33.030905,-107.924734
88051,32.999584,-108.919849
88052,32.425362,-106.599422
88053,32.902502,-108.205925
88055,32.727788,-108.740985
88056,31.844206,-108.982524
88061,32.654196,-108.333572
88063,31.817988,-106.599103
88065,32.677476,-108.328877
88072,32.138064,-106.616106
88081,32.231242,-106.230568
88101,34.499384,-103.275272
88103,34.384167,-103.317985
88112,34.843131,-103.178639
88113,33.772019,-103.085190
88114,33.523572,-103.199375
88115,33.930877,-103.345497
88116,33.915700,-103.878832
88118,34.229541,-103.689486
88119,34.308727,-104.411349
88120,34.792594,-103.355142
88121,34.714629,-103.980644
88124,34.543377,-103.651819
88125,33.705861,-103.225418
88126,33.811266,-103.372019
88130,34.129177,-103.299416
88132,33.907313,-103.166773
88134,34.323093,-104.018715
88135,34.586393,-103.099611
88136,34.463365,-104.740642
88201,33.643275,-104.396622
88203,33.309413,-104.092418
88210,32.771797,-104.219669
88220,32.311474,-104.431928
88230,33.219170,-104.397563
88231,32.451909,-103.262771
88232,33.067332,-104.475568
88240,32.703782,-103.485066
88242,32.812891,-103.161782
88250,32.701984,-104.955846
88252,32.155238,-103.378041
88253,32.934663,-104.626361
88254,32.613320,-104.451824
88255,32.814203,-103.996454
88256,32.198065,-103.908039
88260,32.991328,-103.381536
88262,33.118535,-103.403252
88263,32.097875,-104.081596
88264,32.890906,-103.711801
88265,32.620437,-103.302862
88267,33.337444,-103.425219
88268,32.176279,-104.379455
88301,33.778555,-105.790679
88310,32.641272,-106.072883
88311,32.812102,-105.990607
88312,33.421648,-105.737988
88314,33.110328,-105.867199
88316,33.797656,-105.322893
88317,32.923929,-105.636789
88318,34.207102,-105.396938
88321,34.780375,-105.446147
88323,33.494700,-105.527555
88324,33.389780,-105.439082
88325,32.856605,-105.858378
88330,32.836586,-106.077393
88336,33.330548,-105.276501
88337,32.996694,-105.884699
88338,33.473983,-105.399467
88339,32.961786,-105.231031
88340,33.176135,-105.583242
88341,33.474146,-105.845301
88342,32.388607,-106.111770
88343,33.225921,-105.077180
88344,32.558726,-105.292481
88345,33.347759,-105.680834
88346,33.353800,-105.540075
88347,32.756185,-105.657681
88348,33.396170,-105.358390
88349,32.779443,-105.802250
88350,32.640607,-105.678321
88351,33.549422,-105.087715
88352,33.165891,-105.993861
88353,34.571355,-105.116141
88354,32.751453,-105.498265
88355,33.360416,-105.667375
88401,35.119482,-103.822230
88410,35.878428,-103.323142
88411,35.142305,-103.148376
88414,36.767287,-103.999599
88415,36.311760,-103.326817
88416,35.285771,-104.194698
88417,35.059210,-104.376625
88418,36.725861,-103.684739
88419,36.899379,-103.541874
88421,35.298352,-104.481343
88422,36.345307,-103.991534
88424,36.412538,-103.656438
88426,35.543561,-103.508304
88427,34.770502,-103.774375
88430,35.581906,-103.179169
88431,35.170055,-104.274806
88434,35.152021,-103.303690
88435,34.914545,-104.695340
88436,36.137283,-103.123139
89001,37.276925,-115.394121
89002,35.998367,-114.960947
89003,36.971364,-116.744158
89004,36.102863,-115.487115
89005,35.986677,-114.809401
89007,36.666657,-114.226747
89008,37.286087,-114.513105
89010,37.782535,-118.074900
89011,36.074719,-114.985309
89012,36.011907,-115.043255
89013,37.415175,-117.346901
89014,36.061718,-115.058058
89015,36.039314,-114.928032
89017,37.744047,-115.250938
89018,36.511372,-115.645121
89019,35.766433,-115.735321
89020,36.532267,-116.443610
89021,36.640213,-114.471026
89022,38.540993,-117.020737
89025,36.562868,-114.885509
89026,35.755242,-115.289723
89027,36.813945,-114.120444
89029,35.129221,-114.656524
89030,36.211516,-115.124129
89031,36.258912,-115.171788
89032,36.223179,-115.172723
89039,35.287951,-114.879825
89040,36.356634,-114.578928
89042,37.745490,-114.332372
89043,38.255898,-114.473413
89044,35.902434,-115.178912
89045,38.880562,-116.968867
89046,35.497999,-114.890260
89047,37.765950,-117.647869
89048,36.165343,-116.003323
89049,38.347312,-116.259369
89052,35.955108,-115.056693
89054,35.927208,-115.208272
89060,36.385724,-116.060445
89061,36.086419,-115.898330
89074,36.036567,-115.080932
89081,36.257890,-115.107818
89084,36.296920,-115.174177
89085,36.309655,-115.198089
89086,36.292253,-115.108590
89101,36.172547,-115.122234
89102,36.145430,-115.186825
89103,36.111835,-115.211716
89104,36.151382,-115.108648
89106,36.181706,-115.163231
89107,36.171241,-115.209288
89108,36.205256,-115.223639
89109,36.131720,-115.168382
89110,36.171429,-115.047734
89113,36.061152,-115.263515
89115,36.253640,-115.041052
89117,36.140961,-115.281091
89118,36.077380,-115.213966
89119,36.084721,-115.146129
89120,36.081318,-115.095455
89121,36.121526,-115.091277
89122,36.106432,-115.040286
89123,36.035206,-115.148789
89124,36.114842,-115.613219
89128,36.196814,-115.264363
89129,36.233315,-115.290150
89130,36.253975,-115.227105
89131,36.309668,-115.249674
89134,36.202733,-115.307750
89135,36.100973,-115.375908
89138,36.166612,-115.361275
89139,36.034661,-115.211656
89141,35.988424,-115.207059
89142,36.147922,-115.036367
89143,36.322319,-115.293151
89144,36.178886,-115.320759
89145,36.167690,-115.277862
89146,36.143249,-115.226909
89147,36.112796,-115.280141
89148,36.080170,-115.297071
89149,36.272251,-115.292534
89156,36.163427,-114.988159
89161,36.000360,-115.363878
89166,36.380652,-115.506889
89169,36.124179,-115.141282
89178,35.997668,-115.286066
89179,35.894539,-115.331936
89183,35.995843,-115.157612
89191,36.239523,-115.025695
89301,39.540050,-114.770485
89310,39.430542,-117.162771
89311,38.986044,-114.200069
89314,38.822847,-115.771955
89316,39.827988,-115.900602
89317,38.797901,-115.025158
89318,39.443772,-114.810780
89319,39.296292,-114.976004
89402,39.223909,-120.002554
89403,39.227192,-119.475598
89404,41.903178,-118.668673
89405,40.480566,-119.424671
89406,39.537710,-118.264165
89408,39.565417,-119.174165
89409,38.801841,-118.110000
89410,38.871778,-119.604207
89411,39.019002,-119.850214
89412,41.102934,-119.695361
89413,39.073447,-119.922857
89414,41.044580,-117.181049
89415,38.480395,-118.637507
89418,40.548280,-118.034358
89419,40.374813,-118.189040
89420,38.544555,-118.226681
89421,42.049387,-117.860069
89422,38.177630,-118.453724
89423,39.018863,-119.755643
89424,39.888132,-119.284126
89425,41.633114,-117.918295
89426,41.487947,-117.424872
89427,38.899942,-118.645827
89428,39.261033,-119.634642
89429,39.324851,-119.297057
89430,38.775090,-119.305079
89431,39.540398,-119.749111
89433,39.608937,-119.776657
89434,39.541317,-119.650155
89436,39.604161,-119.689298
89438,40.798541,-117.093499
89439,39.520351,-119.999800
89440,39.296482,-119.658713
89441,39.676372,-119.675827
89442,39.665116,-119.426703
89444,38.669814,-119.385630
89445,41.169339,-118.263916
89446,41.217004,-117.870321
89447,38.811278,-119.131304
89448,38.996464,-119.917493
89449,38.955158,-119.911471
89450,39.240488,-119.939145
89451,39.241580,-119.934182
89460,38.902253,-119.792493
89501,39.525749,-119.813051
89502,39.491314,-119.743845
89503,39.541040,-119.840126
89506,39.712124,-119.820815
89508,39.780599,-119.913756
89509,39.495806,-119.827882
89510,40.081901,-119.612974
89511,39.385441,-119.876909
89512,39.550957,-119.801071
89519,39.480704,-119.857872
89521,39.385322,-119.692070
89523,39.525009,-119.913718
89701,39.129024,-119.725281
89702,39.159107,-119.735812
89703,39.166998,-119.839233
89704,39.262624,-119.815832
89705,39.111672,-119.860561
89706,39.222699,-119.701535
89801,41.247991,-115.761405
89815,40.615333,-115.594252
89820,40.411623,-116.977156
89821,40.495361,-116.468358
89822,40.530669,-116.193978
89823,41.007325,-115.280794
89825,41.876193,-114.777412
89826,41.890603,-115.385386
89828,40.779879,-115.296660
89830,41.269718,-114.285932
89831,41.715996,-116.098342
89832,41.976489,-116.158356
89833,40.482842,-115.331629
89834,41.379983,-116.203471
89835,41.114501,-114.852524
89883,40.848920,-114.157677
90001,33.974027,-118.249509
90002,33.949099,-118.246737
90003,33.964131,-118.272783
90004,34.076198,-118.310722
90005,34.059163,-118.306892
90006,34.048041,-118.294177
90007,34.028129,-118.284829
90008,34.009552,-118.346724
90010,34.062148,-118.315889
90011,34.007090,-118.258681
90012,34.065975,-118.238642
90013,34.045405,-118.240454
90014,34.043146,-118.251746
90015,34.039378,-118.266300
90016,34.028331,-118.354338
90017,34.052913,-118.264340
90018,34.028887,-118.317183
90019,34.049841,-118.338460
90020,34.066379,-118.309870
90021,34.029036,-118.237870
90022,34.023728,-118.156275
90023,34.022502,-118.199613
90024,34.065723,-118.434969
90025,34.045421,-118.445873
90026,34.080017,-118.262643
90027,34.127194,-118.295647
90028,34.099912,-118.326912
90029,34.089848,-118.294661
90031,34.085784,-118.206666
90032,34.078195,-118.185501
90033,34.050380,-118.211991
90034,34.030578,-118.399613
90035,34.051809,-118.383674
90036,34.070410,-118.350411
90037,34.002719,-118.287487
90038,34.088475,-118.325527
90039,34.111885,-118.261033
90040,33.994523,-118.149952
90041,34.137412,-118.207607
90042,34.114708,-118.192098
90043,33.988505,-118.336358
90044,33.952725,-118.291904
90045,33.942108,-118.417488
90046,34.107810,-118.362247
90047,33.953617,-118.308428
90048,34.072924,-118.372710
90049,34.092540,-118.491064
90056,33.988047,-118.370361
90057,34.061735,-118.276757
90058,34.002844,-118.216400
90059,33.926262,-118.249883
90061,33.921280,-118.274186
90062,34.003638,-118.308806
90063,34.045105,-118.185914
90064,34.037251,-118.423573
90065,34.112272,-118.225496
90066,34.002028,-118.430656
90067,34.057597,-118.413998
90068,34.129772,-118.330989
90069,34.093828,-118.381697
90071,34.052876,-118.254943
90073,34.054534,-118.457025
90077,34.108023,-118.456964
90079,34.040587,-118.255404
90089,34.020221,-118.286035
90090,34.072862,-118.240989
90094,33.975414,-118.416990
90095,34.071200,-118.443523
90201,33.970343,-118.171368
90210,34.100517,-118.414712
90211,34.064958,-118.382979
90212,34.062210,-118.401966
90220,33.881510,-118.234451
90221,33.885624,-118.205918
90222,33.912246,-118.236773
90230,33.997862,-118.393617
90232,34.019323,-118.391902
90240,33.955729,-118.118346
90241,33.940445,-118.129022
90242,33.921793,-118.140588
90245,33.917140,-118.404267
90247,33.890853,-118.297967
90248,33.878432,-118.284104
90249,33.901390,-118.315697
90250,33.914775,-118.348083
90254,33.864259,-118.399303
90255,33.979248,-118.217438
90260,33.888560,-118.351813
90262,33.923533,-118.200705
90263,34.039034,-118.707992
90265,34.066117,-118.846342
90266,33.889151,-118.402127
90270,33.987729,-118.186597
90272,34.087460,-118.544232
90274,33.780065,-118.372454
90275,33.753155,-118.367963
90277,33.830006,-118.387124
90278,33.873215,-118.370360
90280,33.944159,-118.192761
90290,34.107753,-118.616219
90291,33.993396,-118.465193
90292,33.976582,-118.455222
90293,33.947305,-118.439841
90301,33.956526,-118.358654
90302,33.975332,-118.355252
90303,33.939766,-118.331085
90304,33.937886,-118.358559
90305,33.958890,-118.330548
90401,34.013666,-118.493750
90402,34.034666,-118.504039
90403,34.030755,-118.492101
90404,34.026608,-118.473643
90405,34.011312,-118.469762
90501,33.833744,-118.314022
90502,33.833181,-118.292062
90503,33.840398,-118.353715
90504,33.867257,-118.330794
90505,33.807882,-118.347957
90506,33.884696,-118.329998
90601,34.007840,-118.030271
90602,33.972782,-118.022066
90603,33.945555,-117.990719
90604,33.927691,-118.013828
90605,33.950295,-118.024352
90606,33.977272,-118.066363
90620,33.845223,-118.015292
90621,33.874224,-117.993368
90623,33.850616,-118.039565
90630,33.818477,-118.038307
90631,33.942708,-117.952483
90638,33.902045,-118.008961
90640,34.015444,-118.111012
90650,33.906956,-118.082640
90660,33.989524,-118.089299
90670,33.933565,-118.062611
90680,33.801191,-117.994904
90701,33.867600,-118.080612
90703,33.867743,-118.069472
90704,33.399248,-118.435601
90706,33.887821,-118.127250
90710,33.799904,-118.298661
90712,33.849034,-118.147902
90713,33.847989,-118.112601
90715,33.841027,-118.079141
90716,33.830482,-118.073451
90717,33.793809,-118.317170
90720,33.795012,-118.062692
90723,33.898883,-118.166629
90731,33.731442,-118.278869
90732,33.742120,-118.312878
90740,33.758405,-118.075043
90742,33.716666,-118.076906
90743,33.726516,-118.090327
90744,33.779284,-118.261723
90745,33.822725,-118.264109
90746,33.859171,-118.252272
90747,33.862900,-118.251318
90755,33.803431,-118.169770
90802,33.745762,-118.208042
90803,33.756289,-118.130636
90804,33.781686,-118.148365
90805,33.864617,-118.180567
90806,33.805401,-118.187701
90807,33.827740,-118.174820
90808,33.823943,-118.111335
90810,33.819814,-118.222416
90813,33.782259,-118.196793
90814,33.771616,-118.143631
90815,33.794348,-118.116391
90822,33.778436,-118.118648
90831,33.768334,-118.201636
91001,34.194489,-118.138263
91006,34.136258,-118.026704
91007,34.128284,-118.047732
91008,34.153159,-117.968818
91010,34.141586,-117.957627
91011,34.222119,-118.205306
91016,34.152800,-118.000482
91020,34.211341,-118.230652
91024,34.168771,-118.050216
91030,34.108957,-118.156615
91040,34.261962,-118.336078
91042,34.322618,-118.237570
91046,34.211452,-118.241036
91101,34.146671,-118.139455
91103,34.169538,-118.164941
91104,34.165356,-118.123751
91105,34.139460,-118.166649
91106,34.139402,-118.128658
91107,34.155533,-118.086178
91108,34.122671,-118.112911
91201,34.170510,-118.289463
91202,34.168366,-118.267771
91203,34.153338,-118.262974
91204,34.136194,-118.260934
91205,34.136580,-118.245839
91206,34.160359,-118.213769
91207,34.181293,-118.260277
91208,34.185666,-118.239494
91210,34.144557,-118.256507
91214,34.236302,-118.249185
91301,34.123286,-118.758541
91302,34.123305,-118.671025
91303,34.198292,-118.600913
91304,34.224196,-118.632394
91306,34.209532,-118.577563
91307,34.200834,-118.664900
91311,34.293338,-118.603118
91316,34.160236,-118.515472
91320,34.175969,-118.945127
91321,34.368110,-118.489038
91324,34.238208,-118.550290
91325,34.237519,-118.517712
91326,34.281486,-118.556005
91330,34.247532,-118.526076
91331,34.255442,-118.421314
91335,34.200175,-118.540958
91340,34.286687,-118.435080
91342,34.326584,-118.382261
91343,34.237912,-118.482306
91344,34.294615,-118.507001
91345,34.265879,-118.456748
91350,34.440891,-118.501747
91351,34.441596,-118.448109
91352,34.230854,-118.365856
91354,34.465755,-118.553789
91355,34.439855,-118.644401
91356,34.155097,-118.547553
91360,34.212805,-118.882179
91361,34.136077,-118.888919
91362,34.193326,-118.818684
91364,34.154040,-118.593153
91367,34.177311,-118.615704
91371,34.184616,-118.576125
91377,34.184975,-118.766918
91381,34.384697,-118.647244
91384,34.506627,-118.699048
91387,34.402509,-118.363427
91390,34.545587,-118.420095
91401,34.178483,-118.431791
91402,34.222506,-118.444689
91403,34.147149,-118.463365
91405,34.199824,-118.447609
91406,34.195685,-118.490752
91411,34.178522,-118.459234
91423,34.148617,-118.433298
91436,34.149588,-118.489708
91501,34.204400,-118.287527
91502,34.176817,-118.309323
91504,34.204568,-118.326365
91505,34.173885,-118.346937
91506,34.169706,-118.323548
91601,34.169200,-118.372498
91602,34.150818,-118.368159
91604,34.140822,-118.392864
91605,34.207341,-118.400973
91606,34.185767,-118.388323
91607,34.165783,-118.399795
91608,34.138761,-118.350933
91701,34.137564,-117.599945
91702,34.280333,-117.866141
91706,34.097410,-117.968269
91708,33.952902,-117.639325
91709,33.963723,-117.738596
91710,34.004468,-117.684697
91711,34.128066,-117.714773
91722,34.097345,-117.906736
91723,34.084747,-117.886844
91724,34.080444,-117.854734
91730,34.100970,-117.578820
91731,34.078573,-118.043456
91732,34.073420,-118.015345
91733,34.046243,-118.053748
91737,34.152583,-117.577707
91739,34.172754,-117.521243
91740,34.119367,-117.855054
91741,34.156529,-117.841605
91744,34.031415,-117.936470
91745,33.999005,-117.972146
91746,34.044416,-117.985366
91748,33.974883,-117.900676
91750,34.180010,-117.773939
91752,33.996484,-117.531269
91754,34.052922,-118.143465
91755,34.050965,-118.114394
91759,34.263636,-117.699470
91761,34.035602,-117.591528
91762,34.059410,-117.674011
91763,34.072329,-117.698315
91764,34.074087,-117.605618
91765,33.986270,-117.821282
91766,34.042286,-117.756106
91767,34.083086,-117.737997
91768,34.063516,-117.790379
91770,34.065493,-118.084529
91773,34.110186,-117.810390
91775,34.115273,-118.088266
91776,34.090776,-118.095091
91780,34.102077,-118.057754
91784,34.141146,-117.655583
91786,34.105282,-117.662035
91789,34.018195,-117.854821
91790,34.066964,-117.937007
91791,34.061624,-117.892235
91792,34.022581,-117.902359
91801,34.090728,-118.127527
91803,34.074736,-118.145959
91901,32.808563,-116.710076
91902,32.665762,-117.018657
91905,32.678070,-116.306851
91906,32.654821,-116.465541
91910,32.637868,-117.058031
91911,32.608185,-117.054512
91913,32.619459,-116.985820
91914,32.674004,-116.943932
91915,32.623185,-116.949053
91916,32.887989,-116.621354
91917,32.608865,-116.719660
91931,32.846363,-116.557729
91932,32.573755,-117.120872
91934,32.648992,-116.152565
91935,32.721919,-116.788204
91941,32.759333,-116.997247
91942,32.777999,-117.021511
91945,32.733168,-117.034176
91948,32.866646,-116.448325
91950,32.670646,-117.094668
91962,32.735124,-116.415161
91963,32.626231,-116.610020
91977,32.726237,-116.994318
91978,32.724154,-116.940093
91980,32.588866,-116.619172
92003,33.285274,-117.197777
92004,33.142077,-116.106046
92007,33.023250,-117.274923
92008,33.147294,-117.322181
92009,33.095470,-117.243882
92010,33.158500,-117.277163
92011,33.107582,-117.292182
92014,32.963199,-117.250309
